OrderDate,OrderID,DeliveryDate,CustomerID,Location,Zone,DeliveryType,ProductCategory,SubCategory,Product,UnitPrice,ShippingFee,OrderQuantity,SalePrice,Status,Rating,Reason,Customer_age,Delivery_days
2017-09-24,4199,2017-10-03,125,Ashanti,South,Shipped from Abroad,Fashion,Shoes,Adidas Ultraboost,1023.98,37.7,2,2085.66,Delivered,2,,19,9
2019-03-03,4200,2019-03-05,692,Upper East,Central,Shipped from Abroad,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,567.79,11.41,3,1714.78,Delivered,4,,20,2
2020-09-08,4201,2020-09-18,918,Upper East,South,Shipped from Abroad,Health and beauty,Personal Care,Aichun Beauty Essential Oil,770.38,17.52,4,3099.04,Delivered,3,,25,10
2018-05-17,4202,2018-05-28,835,Volta,East,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,411.92,16.01,3,1251.77,Returned,1,Changed Mind,19,11
2015-09-08,4203,2015-09-25,756,Ashanti,Central,Standard Delivery,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,963.84,23.93,5,4843.13,Returned,1,Not as expected,45,17
2020-07-15,4204,2020-07-20,873,Greater Accra,West,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,1059.35,18.3,2,2137.0,Delivered,3,,33,5
2019-04-04,4205,2019-04-19,564,Ashanti,North,Shipped from Abroad,Health and beauty,Makeup,MAC Lipstick,1120.03,22.42,3,3382.51,Delivered,2,,18,15
2015-01-07,4206,2015-01-11,687,Oti,Central,Express,Electronics,Home Theatre,LG Soundbar,648.03,39.01,4,2631.13,Delivered,3,,36,4
2019-07-08,4207,2019-07-23,88,Weija,East,Shipped from Abroad,Home and Office,Furniture,8 Cubes Plastic Wardrobe,1076.22,7.9,5,5389.0,Returned,1,Arrived Late,33,15
2018-05-06,4208,2018-05-13,822,Western,South,Standard Delivery,Home and Office,Furniture,Ergonomic Office Chair,282.44,15.94,4,1145.7,Returned,1,Defective,70,7
2017-08-08,4209,2017-08-16,775,Greater Accra,South,Standard Delivery,Health and beauty,Personal Care,Avon Soft Musk Spray,1091.19,46.72,4,4411.48,Returned,2,Arrived Late,36,8
2019-02-27,4210,2019-03-02,296,Weija,West,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,523.15,8.22,1,531.37,Delivered,1,,39,3
2015-05-05,4211,2015-05-08,716,Greater Accra,Central,Standard Delivery,Home and Office,Stationery,Parker Pen,530.0,39.66,3,1629.66,Returned,2,Changed Mind,63,3
2020-01-25,4212,2020-02-08,672,Upper East,West,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02,57.08,13.75,4,242.07,Returned,2,Defective,63,14
2016-06-02,4213,2016-06-15,309,Ashanti,Central,Shipped from Abroad,Electronics,Digital Cameras,Nikon D3500,1498.7,6.07,3,4502.17,Delivered,1,,40,13
2017-01-18,4214,2017-01-26,724,Greater Accra,South,Express,Home and Office,Stationery,Parker Pen,560.97,25.58,2,1147.52,Returned,1,Not as expected,48,8
2019-02-11,4215,2019-02-19,161,Oti,West,Shipped from Abroad,Fashion,Shoes,Adidas Ultraboost,788.9,21.97,4,3177.57,Delivered,4,,55,8
2019-11-18,4216,2019-12-01,742,Weija,South,Express,Electronics,Smartwatches,Apple Watch Series 6,1156.7,37.22,1,1193.92,Returned,1,Defective,55,13
2020-12-22,4217,2020-12-25,97,Weija,South,Standard Delivery,Phones and Tablet,Mobile phones,iPhone 12,1021.05,27.97,3,3091.12,Delivered,1,,61,3
2015-08-09,4218,2015-08-19,536,Weija,West,Express,Home and Office,Furniture,Ergonomic Office Chair,60.73,24.56,3,206.75,Delivered,3,,19,10
2018-12-27,4219,2018-12-31,255,Volta,West,Standard Delivery,Health and beauty,Makeup,Maybelline Foundation,466.94,42.11,5,2376.81,Delivered,3,,24,4
2015-11-18,4220,2015-12-06,149,Ashanti,South,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,282.61,43.09,1,325.7,Returned,1,Not as expected,46,18
2015-08-18,4221,2015-08-29,788,Oti,South,Express,Electronics,Digital Cameras,Nikon D3500,722.63,6.14,3,2174.03,Returned,1,Arrived Late,20,11
2019-03-11,4222,2019-03-13,475,Volta,East,Shipped from Abroad,Fashion,Clothing,100% Cotton 4 Piece T-Shirts,1020.76,38.85,1,1059.61,Returned,2,Not as expected,38,2
2017-06-18,4223,2017-06-21,879,Western,South,Express,Home and Office,Furniture,Ergonomic Office Chair,678.2,16.28,3,2050.88,Returned,2,Arrived Late,41,3
2015-11-05,4224,2015-11-20,295,Weija,West,Express,Fashion,Clothing,Men's Denim Jacket,1247.4,18.47,2,2513.27,Returned,2,Arrived Late,21,15
2020-01-07,4225,2020-01-21,474,Volta,North,Express,Phones and Tablet,Mobile phones,iPhone 12,737.72,44.21,3,2257.37,Delivered,1,,64,14
2017-09-20,4226,2017-09-26,363,Greater Accra,South,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,452.63,16.58,3,1374.47,Delivered,3,,53,6
2018-11-12,4227,2018-11-23,517,Upper East,Central,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,714.03,34.0,2,1462.06,Delivered,5,,69,11
2015-07-12,4228,2015-07-27,149,Upper East,East,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,965.51,9.34,3,2905.87,Cancelled,2,Not as expected,46,15
2017-07-15,4229,2017-07-28,538,Volta,North,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,1492.84,10.08,5,7474.28,Returned,2,Arrived Late,69,13
2019-08-05,4230,2019-08-22,330,Oti,West,Express,Health and beauty,Makeup,Maybelline Foundation,32.28,24.72,1,57.0,Delivered,4,,48,17
2015-10-24,4231,2015-10-29,660,Weija,South,Express,Health and beauty,Makeup,Maybelline Foundation,147.03,45.03,1,192.06,Returned,1,Changed Mind,21,5
2016-03-12,4232,2016-03-25,482,Greater Accra,South,Express,Health and beauty,Personal Care,Avon Soft Musk Spray,838.66,16.95,1,855.61,Delivered,1,,39,13
2019-06-23,4233,2019-07-12,550,Western,North,Express,Phones and Tablet,Mobile phones,Infinix Smart HD X612,423.23,45.83,3,1315.52,Delivered,4,,58,19
2019-02-16,4234,2019-03-01,621,Greater Accra,West,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,766.77,11.15,3,2311.46,Returned,1,Not as expected,32,13
2020-12-19,4235,2020-12-29,695,Western,North,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,262.83,44.62,3,833.11,Delivered,5,,61,10
2019-11-24,4236,2019-11-27,361,Ashanti,Central,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,430.58,27.9,4,1750.22,Delivered,3,,65,3
2019-09-03,4237,2019-09-06,954,Weija,West,Shipped from Abroad,Fashion,Accessories,Leather Wallet,1115.0,25.27,1,1140.27,Returned,1,Defective,66,3
2016-02-25,4238,2016-02-29,377,Weija,South,Standard Delivery,Health and beauty,Makeup,MAC Lipstick,687.05,49.66,5,3484.91,Delivered,5,,24,4
2020-05-06,4239,2020-05-20,682,Western,North,Express,Home and Office,Furniture,Ergonomic Office Chair,1028.93,32.47,4,4148.19,Delivered,3,,49,14
2015-12-11,4240,2015-12-25,44,Oti,West,Shipped from Abroad,Health and beauty,Personal Care,Aichun Beauty Essential Oil,852.78,39.82,1,892.6,Delivered,3,,56,14
2019-04-23,4241,2019-05-10,461,Greater Accra,Central,Express,Fashion,Shoes,Nike Air Max,960.45,35.82,3,2917.17,Delivered,4,,56,17
2020-10-19,4242,2020-11-08,938,Western,North,Shipped from Abroad,Home and Office,Furniture,Ergonomic Office Chair,1402.71,23.07,5,7036.62,Delivered,2,,24,20
2020-08-07,4243,2020-08-13,974,Ashanti,Central,Express,Health and beauty,Personal Care,Aichun Beauty Essential Oil,424.8,47.5,4,1746.7,Returned,2,Changed Mind,39,6
2019-07-28,4244,2019-08-08,999,Upper East,South,Shipped from Abroad,Health and beauty,Personal Care,Avon Soft Musk Spray,920.37,32.24,1,952.61,Returned,2,Changed Mind,68,11
2020-09-22,4245,2020-10-12,248,Weija,Central,Shipped from Abroad,Phones and Tablet,Mobile phones,iPhone 12,1463.39,47.39,4,5900.95,Delivered,3,,65,20
2020-03-27,4246,2020-04-11,600,Volta,East,Express,Fashion,Shoes,Nike Air Max,222.86,47.05,4,938.49,Returned,2,Not as expected,31,15
2019-01-04,4247,2019-01-16,876,Upper East,North,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02,546.42,9.75,4,2195.43,Delivered,1,,34,12
2019-03-27,4248,2019-04-04,264,Western,Central,Shipped from Abroad,Health and beauty,Makeup,MAC Lipstick,356.69,5.69,1,362.38,Delivered,1,,43,8
2018-08-21,4249,2018-09-03,37,Western,North,Standard Delivery,Fashion,Shoes,Nike Air Max,1202.76,11.36,5,6025.16,Delivered,3,,70,13
2020-01-02,4250,2020-01-08,280,Ashanti,West,Express,Electronics,Home Theatre,Sony 5.1 Home Theatre,208.47,20.0,3,645.41,Delivered,3,,49,6
2017-11-09,4251,2017-11-15,687,Ashanti,North,Express,Health and beauty,Makeup,Maybelline Foundation,908.25,30.53,2,1847.03,Returned,2,Arrived Late,36,6
2017-08-09,4252,2017-08-23,194,Weija,East,Shipped from Abroad,Fashion,Clothing,100% Cotton 4 Piece T-Shirts,1248.03,47.57,2,2543.63,Cancelled,1,Defective,21,14
2020-06-25,4253,2020-06-30,649,Greater Accra,South,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,47.5,10.08,3,152.58,Delivered,1,,24,5
2017-12-02,4254,2017-12-12,447,Weija,West,Express,Home and Office,Furniture,Ergonomic Office Chair,489.19,23.05,4,1979.81,Delivered,3,,57,10
2018-08-21,4255,2018-08-25,365,Oti,South,Express,Phones and Tablet,Tablets,iPad Air 4th Gen,855.13,46.23,5,4321.88,Returned,2,Changed Mind,69,4
2015-11-26,4256,2015-12-16,660,Oti,Central,Shipped from Abroad,Home and Office,Furniture,8 Cubes Plastic Wardrobe,343.73,23.94,1,367.67,Cancelled,1,Arrived Late,21,20
2016-12-29,4257,2017-01-09,995,Upper East,South,Express,Electronics,Digital Cameras,Sony Alpha a6000,1093.24,19.38,1,1112.62,Returned,1,Defective,58,11
2020-10-11,4258,2020-10-16,594,Ashanti,East,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR,727.2,38.78,3,2220.38,Delivered,1,,47,5
2016-02-23,4259,2016-03-14,604,Upper East,Central,Express,Fashion,Shoes,Nike Air Max,1212.62,30.38,2,2455.62,Delivered,5,,45,20
2020-11-12,4260,2020-11-23,366,Weija,South,Shipped from Abroad,Electronics,Home Theatre,LG Soundbar,467.8,45.13,1,512.93,Delivered,2,,20,11
2020-12-09,4261,2020-12-26,416,Volta,Central,Standard Delivery,Health and beauty,Makeup,MAC Lipstick,277.07,47.36,4,1155.64,Delivered,1,,26,17
2016-08-27,4262,2016-09-10,20,Volta,South,Express,Health and beauty,Personal Care,Aichun Beauty Essential Oil,159.66,6.23,1,165.89,Delivered,1,,38,14
2019-03-12,4263,2019-03-30,449,Western,East,Express,Home and Office,Stationery,Parker Pen,1132.01,47.88,1,1179.89,Returned,2,Changed Mind,39,18
2019-09-03,4264,2019-09-10,878,Western,Central,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,908.17,26.86,4,3659.54,Delivered,3,,32,7
2017-08-14,4265,2017-08-16,855,Greater Accra,Central,Standard Delivery,Home and Office,Furniture,Ergonomic Office Chair,284.13,5.72,5,1426.37,Delivered,1,,42,2
2019-03-24,4266,2019-04-07,128,Upper East,Central,Standard Delivery,Home and Office,Furniture,Ergonomic Office Chair,1018.05,32.38,2,2068.48,Delivered,4,,66,14
2017-08-17,4267,2017-09-01,125,Ashanti,North,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,1077.71,20.98,1,1098.69,Returned,2,Not as expected,19,15
2016-04-19,4268,2016-05-07,662,Volta,North,Express,Fashion,Clothing,100% Cotton 4 Piece T-Shirts,659.07,23.74,3,2000.95,Delivered,4,,46,18
2016-01-17,4269,2016-01-29,378,Upper East,South,Shipped from Abroad,Electronics,Home Theatre,Sony 5.1 Home Theatre,1486.68,32.21,3,4492.25,Delivered,4,,44,12
2015-04-18,4270,2015-04-23,806,Oti,North,Shipped from Abroad,Home and Office,Stationery,Moleskine Notebook,105.55,20.99,4,443.19,Returned,2,Defective,18,5
2019-12-29,4271,2020-01-02,276,Volta,East,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612,502.31,46.55,3,1553.48,Returned,2,Arrived Late,35,4
2016-10-03,4272,2016-10-14,624,Greater Accra,East,Shipped from Abroad,Health and beauty,Makeup,Maybelline Foundation,1095.83,38.85,2,2230.51,Returned,1,Not as expected,54,11
2019-04-08,4273,2019-04-23,995,Volta,West,Standard Delivery,Phones and Tablet,Tablets,iPad Air 4th Gen,1051.38,8.14,5,5265.04,Returned,1,Defective,58,15
2016-10-06,4274,2016-10-18,261,Greater Accra,East,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,181.12,21.63,1,202.75,Returned,2,Changed Mind,51,12
2018-09-27,4275,2018-09-30,43,Upper East,North,Standard Delivery,Fashion,Accessories,Polarized Sunglasses,1353.62,8.39,1,1362.01,Returned,2,Not as expected,66,3
2020-09-07,4276,2020-09-27,449,Ashanti,North,Express,Health and beauty,Makeup,Maybelline Foundation,667.35,17.93,1,685.28,Delivered,1,,39,20
2015-05-21,4277,2015-05-28,414,Ashanti,Central,Express,Fashion,Accessories,Polarized Sunglasses,935.96,29.46,4,3773.3,Delivered,3,,19,7
2019-11-23,4278,2019-12-04,400,Oti,East,Express,Home and Office,Furniture,8 Cubes Plastic Wardrobe,569.29,5.09,3,1712.96,Delivered,3,,65,11
2020-12-27,4279,2021-01-13,258,Volta,Central,Standard Delivery,Phones and Tablet,Mobile phones,Infinix Smart HD X612,1423.91,25.9,2,2873.72,Cancelled,1,Not as expected,42,17
2018-03-08,4280,2018-03-19,850,Oti,South,Standard Delivery,Health and beauty,Makeup,MAC Lipstick,1224.68,28.16,3,3702.2,Delivered,2,,34,11
2020-02-18,4281,2020-03-04,989,Volta,West,Shipped from Abroad,Fashion,Clothing,100% Cotton 4 Piece T-Shirts,657.05,37.64,5,3322.89,Returned,1,Arrived Late,61,15
2017-06-29,4282,2017-07-14,839,Upper East,North,Express,Fashion,Clothing,Men's Denim Jacket,777.72,49.86,5,3938.46,Delivered,1,,70,15
2015-12-13,4283,2015-12-26,554,Western,Central,Standard Delivery,Phones and Tablet,Mobile phones,Infinix Smart HD X612,774.73,37.19,2,1586.65,Delivered,4,,62,13
2015-09-13,4284,2015-09-24,784,Volta,West,Express,Home and Office,Furniture,8 Cubes Plastic Wardrobe,858.07,29.05,4,3461.33,Delivered,1,,57,11
2018-04-30,4285,2018-05-19,593,Upper East,South,Shipped from Abroad,Health and beauty,Personal Care,Aichun Beauty Essential Oil,156.15,48.26,4,672.86,Returned,2,Arrived Late,28,19
2016-10-10,4286,2016-10-30,996,Western,East,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,13.48,37.97,5,105.37,Delivered,4,,30,20
2016-01-25,4287,2016-02-07,76,Oti,South,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02,1108.99,44.59,4,4480.55,Delivered,5,,29,13
2015-11-08,4288,2015-11-20,684,Greater Accra,West,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,344.88,37.51,5,1761.91,Delivered,1,,40,12
2018-10-24,4289,2018-10-30,519,Weija,South,Express,Health and beauty,Personal Care,Avon Soft Musk Spray,551.52,48.19,2,1151.23,Returned,2,Arrived Late,34,6
2016-03-17,4290,2016-03-28,668,Western,West,Shipped from Abroad,Electronics,Digital Cameras,Sony Alpha a6000,620.54,38.78,2,1279.86,Delivered,3,,21,11
2018-05-28,4291,2018-06-03,673,Weija,West,Express,Home and Office,Furniture,Ergonomic Office Chair,720.2,49.96,2,1490.36,Delivered,3,,27,6
2020-07-09,4292,2020-07-27,532,Ashanti,South,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,1493.45,29.76,5,7497.01,Delivered,3,,60,18
2016-07-01,4293,2016-07-17,598,Weija,South,Shipped from Abroad,Health and beauty,Personal Care,Avon Soft Musk Spray,561.14,22.74,4,2267.3,Delivered,3,,66,16
2016-08-18,4294,2016-09-07,519,Greater Accra,Central,Shipped from Abroad,Home and Office,Furniture,Ergonomic Office Chair,818.52,25.79,4,3299.87,Delivered,5,,34,20
2016-12-26,4295,2017-01-08,236,Ashanti,North,Shipped from Abroad,Phones and Tablet,Tablets,iPad Air 4th Gen,724.6,25.48,5,3648.48,Delivered,4,,32,13
2020-07-21,4296,2020-07-23,905,Oti,South,Shipped from Abroad,Electronics,Smartwatches,Apple Watch Series 6,962.85,7.41,2,1933.11,Returned,1,Not as expected,24,2
2016-05-01,4297,2016-05-04,834,Ashanti,East,Standard Delivery,Phones and Tablet,Tablets,iPad Air 4th Gen,434.83,35.68,2,905.34,Delivered,2,,30,3
2017-09-12,4298,2017-09-16,349,Oti,West,Shipped from Abroad,Electronics,Smartwatches,Samsung Galaxy Watch 3,743.18,37.5,5,3753.4,Delivered,1,,18,4
2020-02-27,4299,2020-03-16,257,Ashanti,North,Express,Electronics,Digital Cameras,Sony Alpha a6000,495.49,47.99,4,2029.95,Delivered,4,,23,18
2016-07-20,4300,2016-07-23,540,Upper East,South,Express,Health and beauty,Personal Care,Avon Soft Musk Spray,193.67,32.93,2,420.27,Delivered,1,,53,3
2015-10-21,4301,2015-10-24,462,Western,East,Express,Home and Office,Stationery,Moleskine Notebook,601.15,32.02,2,1234.32,Delivered,5,,58,3
2017-09-02,4302,2017-09-14,600,Weija,West,Express,Home and Office,Stationery,Parker Pen,627.93,7.96,1,635.89,Delivered,2,,31,12
2017-07-01,4303,2017-07-16,199,Weija,South,Express,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,27.32,26.15,3,108.11,Delivered,2,,24,15
2020-05-29,4304,2020-06-07,246,Oti,Central,Shipped from Abroad,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,1331.26,45.85,2,2708.37,Cancelled,2,Changed Mind,68,9
2016-09-30,4305,2016-10-18,488,Western,Central,Standard Delivery,Health and beauty,Personal Care,Aichun Beauty Essential Oil,1225.71,28.51,4,4931.35,Delivered,1,,43,18
2020-03-08,4306,2020-03-25,296,Volta,East,Express,Fashion,Accessories,Polarized Sunglasses,1201.24,44.49,2,2446.97,Cancelled,2,Changed Mind,39,17
2019-10-28,4307,2019-11-16,803,Weija,East,Express,Fashion,Clothing,Men's Denim Jacket,659.07,38.42,2,1356.56,Returned,1,Arrived Late,29,19
2016-11-30,4308,2016-12-17,656,Greater Accra,East,Shipped from Abroad,Home and Office,Furniture,Ergonomic Office Chair,1277.27,10.94,2,2565.48,Returned,1,Arrived Late,50,17
2017-03-26,4309,2017-04-01,73,Volta,North,Shipped from Abroad,Health and beauty,Makeup,MAC Lipstick,1310.77,15.6,2,2637.14,Delivered,5,,37,6
2020-03-23,4310,2020-04-04,155,Ashanti,South,Express,Electronics,Smartwatches,Apple Watch Series 6,376.75,44.34,2,797.84,Delivered,1,,36,12
2015-06-20,4311,2015-06-26,994,Weija,South,Express,Fashion,Accessories,Leather Wallet,570.38,12.72,1,583.1,Returned,1,Defective,30,6
2017-04-25,4312,2017-05-04,905,Ashanti,West,Standard Delivery,Fashion,Accessories,Leather Wallet,604.71,29.15,1,633.86,Delivered,3,,24,9
2016-05-01,4313,2016-05-18,27,Ashanti,Central,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,347.46,27.91,5,1765.21,Delivered,3,,46,17
2017-06-24,4314,2017-07-02,628,Greater Accra,North,Standard Delivery,Home and Office,Furniture,8 Cubes Plastic Wardrobe,429.04,21.56,1,450.6,Delivered,3,,34,8
2017-08-03,4315,2017-08-12,383,Weija,North,Shipped from Abroad,Fashion,Shoes,Nike Air Max,631.85,30.52,3,1926.07,Delivered,2,,70,9
2017-07-06,4316,2017-07-23,425,Oti,North,Standard Delivery,Electronics,Smartwatches,Apple Watch Series 6,816.87,12.85,4,3280.33,Delivered,3,,24,17
2015-11-03,4317,2015-11-15,616,Volta,Central,Express,Health and beauty,Makeup,MAC Lipstick,916.78,35.2,5,4619.1,Delivered,2,,59,12
2017-08-29,4318,2017-09-04,162,Western,South,Express,Electronics,Digital Cameras,Nikon D3500,118.95,7.46,5,602.21,Delivered,4,,64,6
2017-02-28,4319,2017-03-15,913,Western,West,Standard Delivery,Health and beauty,Makeup,Maybelline Foundation,1161.83,30.77,3,3516.26,Returned,2,Changed Mind,37,15
2019-06-17,4320,2019-07-02,554,Ashanti,North,Standard Delivery,Health and beauty,Personal Care,Aichun Beauty Essential Oil,1328.16,22.49,1,1350.65,Returned,1,Changed Mind,62,15
2020-11-18,4321,2020-11-25,494,Weija,East,Express,Health and beauty,Personal Care,Avon Soft Musk Spray,595.0,19.61,4,2399.61,Returned,2,Changed Mind,69,7
2018-02-26,4322,2018-03-07,416,Upper East,Central,Standard Delivery,Phones and Tablet,Mobile phones,Samsung Galaxy A02,411.92,35.32,5,2094.92,Returned,2,Not as expected,26,9
2017-06-17,4323,2017-07-02,920,Weija,West,Standard Delivery,Fashion,Clothing,Men's Denim Jacket,306.79,16.46,4,1243.62,Delivered,4,,50,15
2018-11-09,4324,2018-11-19,992,Oti,West,Express,Phones and Tablet,Tablets,iPad Air 4th Gen,279.49,8.14,5,1405.59,Delivered,2,,53,10
2017-06-16,4325,2017-06-18,343,Oti,North,Express,Home and Office,Furniture,Ergonomic Office Chair,1208.15,17.1,1,1225.25,Delivered,3,,38,2
2016-12-05,4326,2016-12-10,567,Upper East,South,Standard Delivery,Fashion,Shoes,Adidas Ultraboost,1303.9,8.91,2,2616.71,Delivered,2,,41,5
2017-09-27,4327,2017-10-07,739,Upper East,East,Shipped from Abroad,Fashion,Accessories,Leather Wallet,727.31,11.1,3,2193.03,Delivered,4,,55,10
2016-11-05,4328,2016-11-15,582,Upper East,Central,Standard Delivery,Fashion,Shoes,Nike Air Max,1465.46,12.65,3,4409.03,Cancelled,1,Defective,55,10
2015-03-28,4329,2015-04-11,658,Oti,Central,Shipped from Abroad,Health and beauty,Makeup,MAC Lipstick,1100.55,38.03,1,1138.58,Delivered,3,,27,14
2017-11-04,4330,2017-11-11,12,Ashanti,South,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung Galaxy A02,1427.51,37.38,1,1464.89,Cancelled,1,Arrived Late,28,7
2018-04-13,4331,2018-04-16,919,Oti,East,Standard Delivery,Home and Office,Furniture,Ergonomic Office Chair,1148.31,15.83,4,4609.07,Returned,2,Defective,59,3
2019-08-22,4332,2019-08-27,302,Weija,North,Express,Phones and Tablet,Mobile phones,iPhone 12,405.99,30.97,2,842.95,Returned,1,Arrived Late,27,5
2015-05-01,4333,2015-05-15,682,Upper East,Central,Shipped from Abroad,Phones and Tablet,Tablets,Amazon Fire HD 8 Kids Tablet,1111.44,20.41,1,1131.85,Delivered,3,,49,14
2016-10-29,4334,2016-11-17,495,Ashanti,West,Standard Delivery,Electronics,Home Theatre,LG Soundbar,782.27,35.67,3,2382.48,Returned,2,Defective,65,19
2017-04-10,4335,2017-04-20,64,Greater Accra,South,Express,Home and Office,Furniture,Ergonomic Office Chair,417.76,9.28,3,1262.56,Delivered,2,,65,10
2015-01-22,4336,2015-01-31,841,Oti,South,Express,Fashion,Accessories,Polarized Sunglasses,1195.37,44.74,5,6021.59,Delivered,5,,61,9
2015-04-28,4337,2015-05-04,77,Western,Central,Standard Delivery,Home and Office,Stationery,Moleskine Notebook,1271.18,38.28,2,2580.64,Delivered,3,,23,6
